"distance_m","elevation_m","section","dist_chg_m"
6086.3515564241,2898.75610351562,"pct_sec_i1",64.0668584886798
6150.41841491277,2891.29321289062,"pct_sec_i1",64.0668584886698
6214.48527340144,2886.62768554688,"pct_sec_i1",64.0668584886707
6278.55213189012,2884.15795898438,"pct_sec_i1",64.0668584886798
6342.61899037879,2879.91040039062,"pct_sec_i1",64.0668584886698
6406.68584886747,2876.78881835938,"pct_sec_i1",64.0668584886798
6470.75270735614,2879.64013671875,"pct_sec_i1",64.0668584886698
6534.81956584482,2881.72045898438,"pct_sec_i1",64.0668584886807
6598.88642433349,2883.53515625,"pct_sec_i1",64.0668584886698
6662.95328282217,2883.3115234375,"pct_sec_i1",64.0668584886798
6727.02014131084,2886.30126953125,"pct_sec_i1",64.0668584886698
6791.08699979952,2890.615234375,"pct_sec_i1",64.0668584886798
6855.15385828819,2890.68310546875,"pct_sec_i1",64.0668584886707
6919.22071677687,2895.40649414062,"pct_sec_i1",64.0668584886798
6983.28757526554,2900.35107421875,"pct_sec_i1",64.0668584886698
7047.35443375422,2907.66479492188,"pct_sec_i1",64.0668584886798
7111.42129224289,2916.669921875,"pct_sec_i1",64.0668584886698
7175.48815073156,2921.37548828125,"pct_sec_i1",64.0668584886707
7239.55500922024,2926.08715820312,"pct_sec_i1",64.0668584886798
7303.62186770891,2928.63940429688,"pct_sec_i1",64.0668584886698
7367.68872619759,2932.6728515625,"pct_sec_i1",64.0668584886798
7431.75558468626,2931.78173828125,"pct_sec_i1",64.0668584886698
7495.82244317494,2930.21118164062,"pct_sec_i1",64.0668584886807
7559.88930166361,2930.03833007812,"pct_sec_i1",64.0668584886698
7623.95616015229,2931.12182617188,"pct_sec_i1",64.0668584886798
7688.02301864096,2931.33251953125,"pct_sec_i1",64.0668584886698
7752.08987712964,2931.49389648438,"pct_sec_i1",64.0668584886798
7816.15673561831,2933.98510742188,"pct_sec_i1",64.0668584886707
7880.22359410699,2938.38940429688,"pct_sec_i1",64.0668584886798
7944.29045259566,2945.85278320312,"pct_sec_i1",64.0668584886698
8008.35731108434,2954.978515625,"pct_sec_i1",64.0668584886798
8072.42416957301,2959.111328125,"pct_sec_i1",64.0668584886698
8136.49102806169,2959.71069335938,"pct_sec_i1",64.0668584886798
8200.55788655036,2958.90161132812,"pct_sec_i1",64.0668584886698
8264.62474503903,2958.28247070312,"pct_sec_i1",64.0668584886698
8328.69160352771,2959.98828125,"pct_sec_i1",64.0668584886807
8392.75846201638,2961.3984375,"pct_sec_i1",64.0668584886698
8456.82532050506,2962.66455078125,"pct_sec_i1",64.0668584886807
8520.89217899373,2966.83911132812,"pct_sec_i1",64.0668584886698
8584.95903748241,2970.8017578125,"pct_sec_i1",64.0668584886789
8649.02589597108,2971.36743164062,"pct_sec_i1",64.0668584886716
8713.09275445976,2976.55102539062,"pct_sec_i1",64.0668584886789
8777.15961294843,2980.86791992188,"pct_sec_i1",64.0668584886698
8841.22647143711,2985.14453125,"pct_sec_i1",64.0668584886807
8905.29332992578,2988.11791992188,"pct_sec_i1",64.0668584886698
8969.36018841446,2994.49658203125,"pct_sec_i1",64.0668584886789
9033.42704690313,2999.36108398438,"pct_sec_i1",64.0668584886716
9097.4939053918,3000.5595703125,"pct_sec_i1",64.0668584886698
9161.56076388048,3012.23486328125,"pct_sec_i1",64.0668584886789
9225.62762236915,3020.45654296875,"pct_sec_i1",64.0668584886698
9289.69448085783,3024.61474609375,"pct_sec_i1",64.0668584886807
9353.7613393465,3030.93603515625,"pct_sec_i1",64.0668584886698
9417.82819783518,3031.57446289062,"pct_sec_i1",64.0668584886807
9481.89505632385,3029.0400390625,"pct_sec_i1",64.0668584886698
9545.96191481253,3027.33251953125,"pct_sec_i1",64.0668584886789
9610.0287733012,3020.68408203125,"pct_sec_i1",64.0668584886698
9674.09563178988,3013.38403320312,"pct_sec_i1",64.0668584886807
9738.16249027855,3011.32080078125,"pct_sec_i1",64.0668584886698
9802.22934876723,3009.6806640625,"pct_sec_i1",64.0668584886807
9866.2962072559,3006.73583984375,"pct_sec_i1",64.0668584886698
9930.36306574458,3004.22338867188,"pct_sec_i1",64.0668584886789
9994.42992423325,2998.32861328125,"pct_sec_i1",64.0668584886716
10058.4967827219,2995.85498046875,"pct_sec_i1",64.0668584886498
10122.5636412106,2996.91821289062,"pct_sec_i1",64.0668584886989
10186.6304996993,2999.40209960938,"pct_sec_i1",64.0668584887007
10250.697358188,2994.15893554688,"pct_sec_i1",64.0668584886989
10314.7642166766,2981.24829101562,"pct_sec_i1",64.0668584886007
10378.8310751653,2976.51635742188,"pct_sec_i1",64.0668584887007
10442.897933654,2959.28881835938,"pct_sec_i1",64.0668584886989
10506.9647921426,2947.763671875,"pct_sec_i1",64.0668584886007
10571.0316506313,2937.79565429688,"pct_sec_i1",64.0668584886989
10635.09850912,2932.61840820312,"pct_sec_i1",64.0668584887007
10699.1653676087,2928.55444335938,"pct_sec_i1",64.0668584887007
10763.2322260973,2921.96630859375,"pct_sec_i1",64.0668584885989
10827.299084586,2913.22216796875,"pct_sec_i1",64.0668584887007
10891.3659430747,2906.71215820312,"pct_sec_i1",64.0668584886989
10955.4328015634,2903.27905273438,"pct_sec_i1",64.0668584887007
11019.499660052,2901.42431640625,"pct_sec_i1",64.0668584886007
11083.5665185407,2899.07177734375,"pct_sec_i1",64.0668584886989
11147.6333770294,2894.04174804688,"pct_sec_i1",64.0668584887007
11211.7002355181,2891.67504882812,"pct_sec_i1",64.0668584886989
11275.7670940067,2888.17993164062,"pct_sec_i1",64.0668584886007
11339.8339524954,2883.86352539062,"pct_sec_i1",64.0668584887007
11403.9008109841,2879.89868164062,"pct_sec_i1",64.0668584886989
11467.9676694728,2874.134765625,"pct_sec_i1",64.0668584887007
11532.0345279614,2868.81860351562,"pct_sec_i1",64.0668584885989
11596.1013864501,2863.859375,"pct_sec_i1",64.0668584887007
11660.1682449388,2860.509765625,"pct_sec_i1",64.0668584887007
11724.2351034275,2859.17651367188,"pct_sec_i1",64.0668584886989
11788.3019619161,2856.37573242188,"pct_sec_i1",64.0668584886007
11852.3688204048,2848.51318359375,"pct_sec_i1",64.0668584886989
11916.4356788935,2848.162109375,"pct_sec_i1",64.0668584887007
11980.5025373822,2846.92016601562,"pct_sec_i1",64.0668584887007
12044.5693958708,2843.50561523438,"pct_sec_i1",64.0668584885989
12108.6362543595,2842.6337890625,"pct_sec_i1",64.0668584887007
12172.7031128482,2841.73193359375,"pct_sec_i1",64.0668584886989
12236.7699713369,2841.28491210938,"pct_sec_i1",64.0668584887007
12300.8368298255,2841.08203125,"pct_sec_i1",64.0668584886007
12364.9036883142,2839.73876953125,"pct_sec_i1",64.0668584886989
12428.9705468029,2841.43286132812,"pct_sec_i1",64.0668584887007
12493.0374052916,2840.73852539062,"pct_sec_i1",64.0668584886989
12557.1042637802,2840.25708007812,"pct_sec_i1",64.0668584886007
12621.1711222689,2839.48486328125,"pct_sec_i1",64.0668584886989
12685.2379807576,2844.28515625,"pct_sec_i1",64.0668584887007
12749.3048392463,2840.97436523438,"pct_sec_i1",64.0668584887007
12813.3716977349,2838.14282226562,"pct_sec_i1",64.0668584885989
12877.4385562236,2837.59155273438,"pct_sec_i1",64.0668584887007
12941.5054147123,2837.45947265625,"pct_sec_i1",64.0668584886989
13005.572273201,2837.37109375,"pct_sec_i1",64.0668584887007
13069.6391316896,2837.57250976562,"pct_sec_i1",64.0668584886007
13133.7059901783,2837.26513671875,"pct_sec_i1",64.0668584886989
13197.772848667,2838.0126953125,"pct_sec_i1",64.0668584887007
13261.8397071557,2837.97387695312,"pct_sec_i1",64.0668584886989
13325.9065656443,2838.11596679688,"pct_sec_i1",64.0668584886007
13389.973424133,2839.51684570312,"pct_sec_i1",64.0668584887007
13454.0402826217,2841.13891601562,"pct_sec_i1",64.0668584886989
13518.1071411104,2842.51904296875,"pct_sec_i1",64.0668584887007
13582.173999599,2837.62426757812,"pct_sec_i1",64.0668584885989
13646.2408580877,2832.47436523438,"pct_sec_i1",64.0668584887007
13710.3077165764,2836.82592773438,"pct_sec_i1",64.0668584887007
13774.3745750651,2847.66186523438,"pct_sec_i1",64.0668584886989
13838.4414335537,2851.29858398438,"pct_sec_i1",64.0668584886007
13902.5082920424,2844.33422851562,"pct_sec_i1",64.0668584886989
13966.5751505311,2852.30517578125,"pct_sec_i1",64.0668584887007
14030.6420090198,2860.58447265625,"pct_sec_i1",64.0668584887007
14094.7088675084,2864.2060546875,"pct_sec_i1",64.0668584885989
14158.7757259971,2866.79443359375,"pct_sec_i1",64.0668584887007
14222.8425844858,2873.82788085938,"pct_sec_i1",64.0668584886989
14286.9094429745,2885.15454101562,"pct_sec_i1",64.0668584887007
14350.9763014631,2895.12231445312,"pct_sec_i1",64.0668584886007
14415.0431599518,2905.7490234375,"pct_sec_i1",64.0668584886989
14479.1100184405,2913.990234375,"pct_sec_i1",64.0668584887007
14543.1768769292,2920.35693359375,"pct_sec_i1",64.0668584886989
14607.2437354178,2922.59912109375,"pct_sec_i1",64.0668584886007
14671.3105939065,2921.72265625,"pct_sec_i1",64.0668584887007
14735.3774523952,2921.34838867188,"pct_sec_i1",64.0668584886989
14799.4443108839,2918.5537109375,"pct_sec_i1",64.0668584887007
14863.5111693725,2914.60083007812,"pct_sec_i1",64.0668584885989
14927.5780278612,2915.95654296875,"pct_sec_i1",64.0668584887007
14991.6448863499,2920.27294921875,"pct_sec_i1",64.0668584887007
15055.7117448386,2921.42919921875,"pct_sec_i1",64.0668584886989
15119.7786033272,2926.30322265625,"pct_sec_i1",64.0668584886007
15183.8454618159,2937.88623046875,"pct_sec_i1",64.0668584886989
15247.9123203046,2941.21630859375,"pct_sec_i1",64.0668584887007
15311.9791787932,2945.17016601562,"pct_sec_i1",64.0668584886007
15376.0460372819,2952.62231445312,"pct_sec_i1",64.0668584886989
15440.1128957706,2962.4990234375,"pct_sec_i1",64.0668584887007
15504.1797542593,2963.763671875,"pct_sec_i1",64.0668584886989
15568.2466127479,2959.41088867188,"pct_sec_i1",64.0668584886007
15632.3134712366,2952.85400390625,"pct_sec_i1",64.0668584887007
15696.3803297253,2943.00830078125,"pct_sec_i1",64.0668584886989
15760.447188214,2934.70532226562,"pct_sec_i1",64.0668584887007
15824.5140467026,2922.02880859375,"pct_sec_i1",64.0668584885989
15888.5809051913,2906.56494140625,"pct_sec_i1",64.0668584887007
15952.64776368,2885.2099609375,"pct_sec_i1",64.0668584886989
16016.7146221687,2865.6865234375,"pct_sec_i1",64.0668584887007
16080.7814806573,2849.482421875,"pct_sec_i1",64.0668584886007
16144.848339146,2828.05200195312,"pct_sec_i1",64.0668584886989
16208.9151976347,2813.9658203125,"pct_sec_i1",64.0668584887007
16272.9820561234,2807.982421875,"pct_sec_i1",64.0668584886989
16337.048914612,2798.1298828125,"pct_sec_i1",64.0668584886007
16401.1157731007,2784.40234375,"pct_sec_i1",64.0668584887007
16465.1826315894,2770.482421875,"pct_sec_i1",64.0668584886989
16529.2494900781,2755.689453125,"pct_sec_i1",64.0668584886989
16593.3163485667,2740.72216796875,"pct_sec_i1",64.0668584886007
16657.3832070554,2725.68408203125,"pct_sec_i1",64.0668584887026
16721.4500655441,2702.63256835938,"pct_sec_i1",64.0668584886989
16785.5169240328,2687.931640625,"pct_sec_i1",64.0668584886989
16849.5837825214,2677.79077148438,"pct_sec_i1",64.0668584886007
16913.6506410101,2664.49877929688,"pct_sec_i1",64.0668584886989
16977.7174994988,2644.95239257812,"pct_sec_i1",64.0668584887026
17041.7843579875,2630.96166992188,"pct_sec_i1",64.0668584886989
17105.8512164761,2623.9755859375,"pct_sec_i1",64.0668584886007
17169.9180749648,2619.390625,"pct_sec_i1",64.0668584886989
17233.9849334535,2617.21362304688,"pct_sec_i1",64.0668584886989
17298.0517919422,2608.95556640625,"pct_sec_i1",64.0668584887026
17362.1186504308,2602.2626953125,"pct_sec_i1",64.0668584885971
17426.1855089195,2598.42163085938,"pct_sec_i1",64.0668584887026
17490.2523674082,2598.91625976562,"pct_sec_i1",64.0668584886989
17554.3192258969,2592.82421875,"pct_sec_i1",64.0668584886989
17618.3860843855,2587.33325195312,"pct_sec_i1",64.0668584886007
17682.4529428742,2585.63012695312,"pct_sec_i1",64.0668584886989
17746.5198013629,2582.06909179688,"pct_sec_i1",64.0668584887026
17810.5866598516,2581.54125976562,"pct_sec_i1",64.0668584886989
17874.6535183402,2583.68701171875,"pct_sec_i1",64.0668584886007
17938.7203768289,2578.6328125,"pct_sec_i1",64.0668584886989
18002.7872353176,2573.20361328125,"pct_sec_i1",64.0668584886989
18066.8540938063,2574.869140625,"pct_sec_i1",64.0668584887026
18130.9209522949,2569.94213867188,"pct_sec_i1",64.0668584885971
18194.9878107836,2562.83422851562,"pct_sec_i1",64.0668584887026
18259.0546692723,2552.67919921875,"pct_sec_i1",64.0668584886989
18323.121527761,2540.87475585938,"pct_sec_i1",64.0668584886989
18387.1883862496,2531.7744140625,"pct_sec_i1",64.0668584886007
18451.2552447383,2524.83349609375,"pct_sec_i1",64.0668584886989
18515.322103227,2522.20654296875,"pct_sec_i1",64.0668584887026
18579.3889617157,2512.80883789062,"pct_sec_i1",64.0668584886989
18643.4558202043,2504.18017578125,"pct_sec_i1",64.0668584886007
18707.522678693,2497.40576171875,"pct_sec_i1",64.0668584886989
18771.5895371817,2495.48071289062,"pct_sec_i1",64.0668584886989
18835.6563956704,2494.86840820312,"pct_sec_i1",64.0668584887026
18899.723254159,2495.23510742188,"pct_sec_i1",64.0668584885971
18963.7901126477,2492.88891601562,"pct_sec_i1",64.0668584887026
19027.8569711364,2489.83862304688,"pct_sec_i1",64.0668584886989
19091.9238296251,2485.40844726562,"pct_sec_i1",64.0668584886989
19155.9906881137,2479.16479492188,"pct_sec_i1",64.0668584886007
19220.0575466024,2472.318359375,"pct_sec_i1",64.0668584886989
19284.1244050911,2469.21801757812,"pct_sec_i1",64.0668584887026
19348.1912635798,2468.50463867188,"pct_sec_i1",64.0668584886989
19412.2581220684,2468.98876953125,"pct_sec_i1",64.0668584886007
19476.3249805571,2465.80810546875,"pct_sec_i1",64.0668584886989
19540.3918390458,2462.97314453125,"pct_sec_i1",64.0668584886989
19604.4586975345,2462.02197265625,"pct_sec_i1",64.0668584887026
19668.5255560231,2457.46411132812,"pct_sec_i1",64.0668584886007
19732.5924145118,2455.49975585938,"pct_sec_i1",64.0668584886989
19796.6592730005,2448.46899414062,"pct_sec_i1",64.0668584886989
19860.7261314892,2442.51147460938,"pct_sec_i1",64.0668584886989
19924.7929899778,2436.98046875,"pct_sec_i1",64.0668584886007
19988.8598484665,2426.216796875,"pct_sec_i1",64.0668584887026
20052.9267069552,2423.10498046875,"pct_sec_i1",64.0668584886989
20116.9935654438,2418.32080078125,"pct_sec_i1",64.0668584886007
20181.0604239325,2410.857421875,"pct_sec_i1",64.0668584886989
20245.1272824212,2405.63232421875,"pct_sec_i1",64.0668584886989
20309.1941409099,2405.6240234375,"pct_sec_i1",64.0668584887026
20373.2609993985,2398.9697265625,"pct_sec_i1",64.0668584885971
20437.3278578872,2399.32373046875,"pct_sec_i1",64.0668584887026
20501.3947163759,2395.46166992188,"pct_sec_i1",64.0668584886989
20565.4615748646,2395.04296875,"pct_sec_i1",64.0668584886989
20629.5284333532,2388.35913085938,"pct_sec_i1",64.0668584886007
20693.5952918419,2390.84790039062,"pct_sec_i1",64.0668584886989
20757.6621503306,2386.63745117188,"pct_sec_i1",64.0668584887026
20821.7290088193,2383.45239257812,"pct_sec_i1",64.0668584886989
20885.7958673079,2379.38500976562,"pct_sec_i1",64.0668584886007
20949.8627257966,2375.767578125,"pct_sec_i1",64.0668584886989
21013.9295842853,2362.14697265625,"pct_sec_i1",64.0668584886989
21077.996442774,2351.59350585938,"pct_sec_i1",64.0668584887026
21142.0633012626,2343.05029296875,"pct_sec_i1",64.0668584885971
21206.1301597513,2341.77612304688,"pct_sec_i1",64.0668584887026
21270.19701824,2335.46704101562,"pct_sec_i1",64.0668584886989
21334.2638767287,2326.3603515625,"pct_sec_i1",64.0668584886989
21398.3307352173,2317.95385742188,"pct_sec_i1",64.0668584886007
21462.397593706,2312.998046875,"pct_sec_i1",64.0668584886989
21526.4644521947,2312.48559570312,"pct_sec_i1",64.0668584887026
21590.5313106834,2303.32690429688,"pct_sec_i1",64.0668584886989
21654.598169172,2296.26513671875,"pct_sec_i1",64.0668584886007
21718.6650276607,2293.90966796875,"pct_sec_i1",64.0668584886989
21782.7318861494,2289.78271484375,"pct_sec_i1",64.0668584886989
21846.7987446381,2282.98608398438,"pct_sec_i1",64.0668584887026
21910.8656031267,2279.84936523438,"pct_sec_i1",64.0668584885971
21974.9324616154,2276.03686523438,"pct_sec_i1",64.0668584887026
22038.9993201041,2267.47705078125,"pct_sec_i1",64.0668584886989
22103.0661785928,2263.55883789062,"pct_sec_i1",64.0668584886989
22167.1330370814,2255.650390625,"pct_sec_i1",64.0668584886007
22231.1998955701,2250.60327148438,"pct_sec_i1",64.0668584886989
22295.2667540588,2239.4814453125,"pct_sec_i1",64.0668584887026
22359.3336125475,2240.04956054688,"pct_sec_i1",64.0668584886989
22423.4004710361,2235.23095703125,"pct_sec_i1",64.0668584886007
22487.4673295248,2227.9140625,"pct_sec_i1",64.0668584886989
22551.5341880135,2218.427734375,"pct_sec_i1",64.0668584886989
22615.6010465022,2213.53588867188,"pct_sec_i1",64.0668584887026
22679.6679049908,2207.94116210938,"pct_sec_i1",64.0668584886007
22743.7347634795,2201.0537109375,"pct_sec_i1",64.0668584886989
22807.8016219682,2193.91333007812,"pct_sec_i1",64.0668584886989
22871.8684804569,2192.5478515625,"pct_sec_i1",64.0668584886989
22935.9353389455,2191.32568359375,"pct_sec_i1",64.0668584886007
23000.0021974342,2182.28881835938,"pct_sec_i1",64.0668584887026
23064.0690559229,2175.55517578125,"pct_sec_i1",64.0668584886989
23128.1359144116,2167.62841796875,"pct_sec_i1",64.0668584886989
23192.2027729002,2169.04614257812,"pct_sec_i1",64.0668584886007
23256.2696313889,2166.79760742188,"pct_sec_i1",64.0668584886989
23320.3364898776,2156.46606445312,"pct_sec_i1",64.0668584887026
23384.4033483663,2145.65576171875,"pct_sec_i1",64.0668584886989
23448.4702068549,2141.24365234375,"pct_sec_i1",64.0668584886007
23512.5370653436,2138.33959960938,"pct_sec_i1",64.0668584886989
23576.6039238323,2138.46948242188,"pct_sec_i1",64.0668584886989
23640.670782321,2134.853515625,"pct_sec_i1",64.0668584887026
23704.7376408096,2132.26171875,"pct_sec_i1",64.0668584885971
23768.8044992983,2121.90966796875,"pct_sec_i1",64.0668584887026
23832.871357787,2111.26684570312,"pct_sec_i1",64.0668584886989
23896.9382162757,2100.86499023438,"pct_sec_i1",64.0668584886989
23961.0050747643,2090.9716796875,"pct_sec_i1",64.0668584886007
24025.071933253,2083.55810546875,"pct_sec_i1",64.0668584886989
24089.1387917417,2074.59448242188,"pct_sec_i1",64.0668584887026
24153.2056502304,2068.25048828125,"pct_sec_i1",64.0668584886989
24217.272508719,2057.23266601562,"pct_sec_i1",64.0668584886007
24281.3393672077,2045.11315917969,"pct_sec_i1",64.0668584886989
24345.4062256964,2039.31225585938,"pct_sec_i1",64.0668584886989
24409.4730841851,2030.82727050781,"pct_sec_i1",64.0668584887026
24473.5399426737,2020.01684570312,"pct_sec_i1",64.0668584885971
24537.6068011624,2008.94653320312,"pct_sec_i1",64.0668584887026
24601.6736596511,1996.05895996094,"pct_sec_i1",64.0668584886989
24665.7405181398,1989.22863769531,"pct_sec_i1",64.0668584886989
24729.8073766284,1990.66284179688,"pct_sec_i1",64.0668584886007
24793.8742351171,1980.29077148438,"pct_sec_i1",64.0668584886989
24857.9410936058,1978.22204589844,"pct_sec_i1",64.0668584887026
24922.0079520945,1978.32177734375,"pct_sec_i1",64.0668584886989
24986.0748105831,1971.27612304688,"pct_sec_i1",64.0668584886007
25050.1416690718,1962.46887207031,"pct_sec_i1",64.0668584886989
25114.2085275605,1950.22827148438,"pct_sec_i1",64.0668584886989
25178.2753860492,1943.82470703125,"pct_sec_i1",64.0668584887026
25242.3422445378,1936.27014160156,"pct_sec_i1",64.0668584885971
25306.4091030265,1923.87805175781,"pct_sec_i1",64.0668584887026
25370.4759615152,1912.40478515625,"pct_sec_i1",64.0668584886989
25434.5428200038,1897.85925292969,"pct_sec_i1",64.0668584886007
25498.6096784925,1882.79187011719,"pct_sec_i1",64.0668584886989
25562.6765369812,1876.9921875,"pct_sec_i1",64.0668584886989
25626.7433954699,1868.75256347656,"pct_sec_i1",64.0668584887026
25690.8102539585,1868.52648925781,"pct_sec_i1",64.0668584886007
25754.8771124472,1867.61108398438,"pct_sec_i1",64.0668584886989
25818.9439709359,1866.78601074219,"pct_sec_i1",64.0668584886989
25883.0108294246,1865.49584960938,"pct_sec_i1",64.0668584886989
25947.0776879132,1866.53088378906,"pct_sec_i1",64.0668584886007
26011.1445464019,1865.87683105469,"pct_sec_i1",64.0668584887026
26075.2114048906,1866.25549316406,"pct_sec_i1",64.0668584886989
26139.2782633793,1867.15478515625,"pct_sec_i1",64.0668584886989
26203.3451218679,1869.18359375,"pct_sec_i1",64.0668584886007
26267.4119803566,1865.66662597656,"pct_sec_i1",64.0668584886989
26331.4788388453,1865.29626464844,"pct_sec_i1",64.0668584887026
26395.545697334,1864.97790527344,"pct_sec_i1",64.0668584886989
