"distance_m","elevation_m"
0,2903.4384765625
31.4136575574716,2899.56958007812
62.8273151149432,2892.61889648438
94.2409726724148,2885.5419921875
125.654630229886,2877.37866210938
157.068287787358,2870.39770507812
188.48194534483,2864.34448242188
219.895602902301,2859.11279296875
251.309260459773,2850.76953125
282.722918017244,2844.2490234375
314.136575574716,2840.05712890625
345.550233132188,2832.5615234375
376.963890689659,2823.66235351562
408.377548247131,2820.68627929688
439.791205804603,2818.95727539062
471.204863362074,2814.75024414062
502.618520919546,2807.16430664062
534.032178477017,2800.64038085938
565.445836034489,2795.57275390625
596.859493591961,2790.83325195312
628.273151149432,2787.44921875
659.686808706904,2786.49829101562
691.100466264375,2784.6162109375
722.514123821847,2779.8212890625
753.927781379319,2779.40576171875
785.34143893679,2782.765625
816.755096494262,2780.80322265625
848.168754051733,2775.11450195312
879.582411609205,2766.76025390625
910.996069166677,2758.07861328125
942.409726724148,2752.29931640625
973.82338428162,2747.0498046875
1005.23704183909,2745.83813476562
1036.65069939656,2742.07763671875
1068.06435695403,2739.26220703125
1099.47801451151,2739.79418945312
1130.89167206898,2738.39233398438
1162.30532962645,2736.09887695312
1193.71898718392,2735.71850585938
1225.13264474139,2735.63916015625
1256.54630229886,2734.63500976562
1287.95995985634,2735.19506835938
1319.37361741381,2733.78564453125
1350.78727497128,2734.1630859375
1382.20093252875,2733.80053710938
1413.61459008622,2734.95068359375
1445.02824764369,2734.609375
1476.44190520117,2735.12231445312
1507.85556275864,2736.05810546875
1539.26922031611,2735.98901367188
1570.68287787358,2735.8115234375
1602.09653543105,2735.50415039062
1633.51019298852,2735.91967773438
1664.923850546,2735.15356445312
1696.33750810347,2735.08081054688
1727.75116566094,2736.59716796875
1759.16482321841,2735.71826171875
1790.57848077588,2736.05493164062
1821.99213833335,2734.6806640625
1853.40579589082,2734.34594726562
1884.8194534483,2735.40307617188
1916.23311100577,2735.32495117188
1947.64676856324,2734.16259765625
1979.06042612071,2735.23754882812
2010.47408367818,2734.32153320312
2041.88774123565,2734.05688476562
2073.30139879313,2733.52001953125
2104.7150563506,2732.61987304688
2136.12871390807,2730.8046875
2167.54237146554,2728.96362304688
2198.95602902301,2728.33837890625
2230.36968658048,2729.333984375
2261.78334413796,2728.8359375
2293.19700169543,2729.51416015625
2324.6106592529,2729.27661132812
2356.02431681037,2729.11938476562
2387.43797436784,2729.30908203125
2418.85163192531,2729.04077148438
2450.26528948279,2731.01611328125
2481.67894704026,2728.212890625
2513.09260459773,2729.92602539062
2544.5062621552,2729.8671875
2575.91991971267,2730.03662109375
2607.33357727014,2728.77270507812
2638.74723482762,2728.5517578125
2670.16089238509,2730.28662109375
2701.57454994256,2730.17260742188
2732.98820750003,2729.8017578125
2764.4018650575,2728.06811523438
2795.81552261497,2729.64990234375
2827.22918017245,2731.875
2858.64283772992,2733.13256835938
2890.05649528739,2733.96875
2921.47015284486,2733.14013671875
2952.88381040233,2732.44091796875
2984.2974679598,2731.0869140625
3015.71112551727,2732.37451171875
3047.12478307475,2731.4365234375
3078.53844063222,2730.51342773438
3109.95209818969,2727.19946289062
3141.36575574716,2723.71264648438
3172.77941330463,2723.08764648438
3204.1930708621,2723.22729492188
3235.60672841958,2721.66430664062
3267.02038597705,2719.89184570312
3298.43404353452,2719.6708984375
3329.84770109199,2719.35498046875
3361.26135864946,2717.87329101562
3392.67501620693,2717.00122070312
3424.08867376441,2717.21411132812
3455.50233132188,2716.61474609375
3486.91598887935,2717.84130859375
3518.32964643682,2716.1982421875
3549.74330399429,2717.53173828125
3581.15696155176,2716.97021484375
3612.57061910923,2716.37353515625
3643.98427666671,2716.36303710938
3675.39793422418,2716.45849609375
3706.81159178165,2717.53979492188
3738.22524933912,2716.71459960938
3769.63890689659,2716.43188476562
3801.05256445406,2716.60913085938
3832.46622201154,2716.92504882812
3863.87987956901,2717.32836914062
3895.29353712648,2716.98706054688
3926.70719468395,2716.79321289062
3958.12085224142,2717.53759765625
3989.53450979889,2719.14916992188
4020.94816735637,2716.8681640625
4052.36182491384,2717.15405273438
4083.77548247131,2716.20263671875
4115.18914002878,2717.0029296875
4146.60279758625,2717.37573242188
4178.01645514372,2720.22802734375
4209.4301127012,2724.14453125
4240.84377025867,2718.08813476562
4272.25742781614,2718.22778320312
4303.67108537361,2717.2841796875
4335.08474293108,2720.23852539062
4366.49840048855,2724.01953125
4397.91205804602,2719.9931640625
4429.3257156035,2716.47998046875
4460.73937316097,2718.91455078125
4492.15303071844,2720.82421875
4523.56668827591,2721.19580078125
4554.98034583338,2719.10302734375
4586.39400339085,2715.62377929688
4617.80766094833,2715.93383789062
4649.2213185058,2714.220703125
4680.63497606327,2713.86108398438
4712.04863362074,2713.97045898438
4743.46229117821,2711.78784179688
4774.87594873568,2712.46899414062
4806.28960629316,2713.43627929688
4837.70326385063,2713.46215820312
4869.1169214081,2713.68237304688
4900.53057896557,2710.38818359375
4931.94423652304,2711.05151367188
4963.35789408051,2711.07397460938
4994.77155163799,2709.44604492188
5026.18520919546,2709.7255859375
5057.59886675293,2709.5087890625
5089.0125243104,2709.27319335938
5120.42618186787,2709.00952148438
5151.83983942534,2708.20458984375
5183.25349698282,2707.25415039062
5214.66715454029,2707.20947265625
5246.08081209776,2707.01708984375
5277.49446965523,2706.86401367188
5308.9081272127,2706.88720703125
5340.32178477017,2706.30908203125
5371.73544232764,2706.7001953125
5403.14909988512,2706.26782226562
5434.56275744259,2708.41259765625
5465.97641500006,2709.95947265625
5497.39007255753,2710.60888671875
5528.803730115,2711.06958007812
