"distance_m","elevation_m"
0,1606.28723144531
47.2206618065332,1610.38623046875
94.4413236130665,1604.59167480469
141.6619854196,1597.82238769531
188.882647226133,1596.8837890625
236.103309032666,1595.66162109375
283.323970839199,1596.974609375
330.544632645733,1604.91711425781
377.765294452266,1603.94470214844
424.985956258799,1598.97302246094
472.206618065332,1598.68640136719
519.427279871866,1607.822265625
566.647941678399,1611.17700195312
613.868603484932,1610.53076171875
661.089265291465,1622.36999511719
708.309927097999,1623.66540527344
755.530588904532,1622.67749023438
802.751250711065,1616.9111328125
849.971912517598,1611.94958496094
897.192574324131,1606.10729980469
944.413236130665,1597.29541015625
991.633897937198,1587.12487792969
1038.85455974373,1577.41149902344
1086.07522155026,1573.48706054688
1133.2958833568,1565.36291503906
1180.51654516333,1560.39587402344
1227.73720696986,1557.48181152344
1274.9578687764,1556.58215332031
1322.17853058293,1559.35290527344
1369.39919238946,1560.20751953125
1416.619854196,1560.32263183594
1463.84051600253,1559.11950683594
1511.06117780906,1557.89331054688
1558.2818396156,1557.58850097656
1605.50250142213,1557.43237304688
1652.72316322866,1557.97351074219
1699.9438250352,1559.20654296875
1747.16448684173,1559.95715332031
1794.38514864826,1560.37841796875
1841.6058104548,1560.74780273438
1888.82647226133,1557.79272460938
1936.04713406786,1553.85009765625
1983.2677958744,1548.22131347656
2030.48845768093,1543.34765625
2077.70911948746,1538.77038574219
2124.929781294,1532.79846191406
2172.15044310053,1528.7373046875
2219.37110490706,1522.48828125
2266.5917667136,1522.28039550781
2313.81242852013,1523.63208007812
2361.03309032666,1523.17150878906
2408.2537521332,1518.35107421875
2455.47441393973,1512.58947753906
2502.69507574626,1512.10070800781
2549.91573755279,1511.72021484375
2597.13639935933,1509.34289550781
2644.35706116586,1506.29895019531
2691.57772297239,1503.79614257812
2738.79838477893,1502.66906738281
2786.01904658546,1503.04565429688
2833.23970839199,1503.44006347656
2880.46037019853,1503.01892089844
2927.68103200506,1502.19250488281
2974.90169381159,1499.49792480469
3022.12235561813,1496.22705078125
3069.34301742466,1489.63903808594
3116.56367923119,1483.26391601562
3163.78434103773,1481.48510742188
3211.00500284426,1474.49365234375
3258.22566465079,1473.45849609375
3305.44632645733,1466.02221679688
3352.66698826386,1470.91064453125
3399.88765007039,1463.36450195312
3447.10831187693,1463.17565917969
3494.32897368346,1457.68615722656
3541.54963548999,1457.6953125
3588.77029729653,1456.78991699219
3635.99095910306,1448.69006347656
3683.21162090959,1441.51794433594
3730.43228271613,1431.046875
3777.65294452266,1432.52954101562
3824.87360632919,1426.37829589844
3872.09426813573,1420.58227539062
3919.31492994226,1423.41564941406
3966.53559174879,1418.39379882812
4013.75625355533,1411.82922363281
4060.97691536186,1397.02355957031
4108.19757716839,1409.52978515625
4155.41823897492,1409.31909179688
4202.63890078146,1416.01318359375
4249.85956258799,1415.44848632812
4297.08022439452,1420.0302734375
4344.30088620106,1420.18603515625
4391.52154800759,1423.94970703125
4438.74220981412,1422.53698730469
4485.96287162066,1418.28662109375
4533.18353342719,1421.19409179688
4580.40419523372,1419.95837402344
4627.62485704026,1416.78991699219
4674.84551884679,1411.7587890625
4722.06618065332,1415.2880859375
4769.28684245986,1421.56567382812
4816.50750426639,1418.21508789062
4863.72816607292,1416.51110839844
4910.94882787946,1413.78198242188
4958.16948968599,1416.02185058594
5005.39015149252,1418.42919921875
5052.61081329906,1420.96252441406
5099.83147510559,1422.52111816406
5147.05213691212,1424.02990722656
5194.27279871866,1419.45703125
5241.49346052519,1414.18225097656
5288.71412233172,1408.90832519531
5335.93478413826,1406.80029296875
5383.15544594479,1397.33422851562
5430.37610775132,1401.21643066406
5477.59676955786,1395.53002929688
5524.81743136439,1393.05651855469
5572.03809317092,1385.35913085938
5619.25875497746,1385.9375
5666.47941678399,1382.60656738281
5713.70007859052,1380.12377929688
5760.92074039705,1379.29614257812
5808.14140220359,1376.4873046875
5855.36206401012,1373.97924804688
5902.58272581665,1377.50122070312
5949.80338762319,1370.58959960938
5997.02404942972,1369.95715332031
6044.24471123625,1370.02807617188
6091.46537304279,1363.09533691406
6138.68603484932,1359.54113769531
6185.90669665585,1360.06762695312
6233.12735846239,1358.14538574219
6280.34802026892,1356.34204101562
6327.56868207545,1362.04296875
6374.78934388199,1358.88256835938
6422.01000568852,1352.20947265625
6469.23066749505,1354.7939453125
6516.45132930159,1355.88830566406
6563.67199110812,1356.04296875
6610.89265291465,1350.99670410156
6658.11331472119,1354.9150390625
6705.33397652772,1350.99462890625
6752.55463833425,1349.77111816406
6799.77530014079,1347.51806640625
6846.99596194732,1351.95764160156
6894.21662375385,1338.68908691406
6941.43728556039,1333.31042480469
6988.65794736692,1338.1708984375
7035.87860917345,1327.74255371094
7083.09927097999,1332.05078125
7130.31993278652,1323.28564453125
7177.54059459305,1336.49658203125
7224.76125639959,1326.64196777344
7271.98191820612,1322.38781738281
7319.20258001265,1321.37744140625
7366.42324181919,1312.42663574219
7413.64390362572,1313.03540039062
7460.86456543225,1310.4716796875
7508.08522723878,1309.67272949219
7555.30588904532,1306.07531738281
7602.52655085185,1305.95812988281
7649.74721265838,1307.92126464844
7696.96787446492,1315.82897949219
7744.18853627145,1305.9384765625
7791.40919807798,1311.33471679688
7838.62985988452,1310.82080078125
7885.85052169105,1301.22082519531
7933.07118349758,1297.83142089844
7980.29184530412,1301.41162109375
8027.51250711065,1300.06298828125
8074.73316891718,1299.626953125
8121.95383072372,1299.07739257812
8169.17449253025,1300.48303222656
8216.39515433678,1300.09130859375
8263.61581614332,1298.15014648438
8310.83647794985,1293.373046875
8358.05713975638,1294.90100097656
8405.27780156292,1302.72509765625
8452.49846336945,1302.32678222656
8499.71912517598,1305.14270019531
8546.93978698252,1302.24462890625
8594.16044878905,1301.35876464844
8641.38111059558,1295.41625976562
8688.60177240211,1287.48083496094
8735.82243420865,1293.14624023438
8783.04309601518,1297.91271972656
8830.26375782171,1295.23754882812
8877.48441962825,1295.76098632812
8924.70508143478,1292.72082519531
8971.92574324131,1291.99035644531
9019.14640504785,1291.38745117188
9066.36706685438,1298.25402832031
9113.58772866091,1288.88269042969
9160.80839046745,1286.38684082031
9208.02905227398,1287.06750488281
9255.24971408051,1283.83276367188
9302.47037588705,1277.48876953125
9349.69103769358,1274.11633300781
9396.91169950011,1281.71496582031
9444.13236130665,1282.66333007812
9491.35302311318,1284.48083496094
9538.57368491971,1280.06567382812
9585.79434672625,1274.30773925781
9633.01500853278,1274.67749023438
9680.23567033931,1274.19299316406
9727.45633214585,1281.72644042969
9774.67699395238,1288.89489746094
9821.89765575891,1287.20874023438
9869.11831756545,1282.1123046875
9916.33897937198,1289.86254882812
9963.55964117851,1298.20654296875
10010.780302985,1300.30969238281
10058.0009647916,1305.06896972656
10105.2216265981,1309.0693359375
10152.4422884046,1297.85327148438
10199.6629502112,1304.1943359375
10246.8836120177,1302.37475585938
10294.1042738242,1298.49890136719
10341.3249356308,1295.57421875
10388.5455974373,1292.94360351562
10435.7662592438,1287.62731933594
10482.9869210504,1287.7529296875
10530.2075828569,1284.26147460938
10577.4282446634,1277.12048339844
10624.64890647,1274.06384277344
10671.8695682765,1271.59326171875
10719.090230083,1266.43273925781
10766.3108918896,1268.04724121094
10813.5315536961,1267.33190917969
10860.7522155026,1256.51635742188
10907.9728773092,1258.73449707031
10955.1935391157,1252.0224609375
11002.4142009222,1252.27673339844
11049.6348627288,1247.83251953125
11096.8555245353,1245.73547363281
11144.0761863418,1244.24816894531
11191.2968481484,1240.45458984375
11238.5175099549,1232.68981933594
