"distance_m","elevation_m"
0,889.444030761719
42.7209297633617,883.165283203125
85.4418595267235,877.986022949219
128.162789290085,874.403503417969
170.883719053447,870.900146484375
213.604648816809,870.523681640625
256.32557858017,867.116149902344
299.046508343532,864.143737792969
341.767438106894,862.816040039062
384.488367870256,860.344421386719
427.209297633617,857.770874023438
469.930227396979,854.222900390625
512.651157160341,854.045288085938
555.372086923702,852.059692382812
598.093016687064,847.890930175781
640.813946450426,844.747863769531
683.534876213788,839.635375976562
726.255805977149,835.028869628906
768.976735740511,831.211547851562
811.697665503873,827.345458984375
854.418595267235,824.07470703125
897.139525030596,822.796508789062
939.860454793958,821.960510253906
982.58138455732,823.114013671875
1025.30231432068,824.218139648438
1068.02324408404,825.800720214844
1110.7441738474,823.74365234375
1153.46510361077,819.212951660156
1196.18603337413,820.179504394531
1238.90696313749,820.191528320312
1281.62789290085,817.344055175781
1324.34882266421,815.321899414062
1367.06975242758,813.855346679688
1409.79068219094,811.972473144531
1452.5116119543,814.817260742188
1495.23254171766,817.709899902344
1537.95347148102,810.221374511719
1580.67440124438,811.305847167969
1623.39533100775,805.454956054688
1666.11626077111,801.788269042969
1708.83719053447,799.564697265625
1751.55812029783,797.794311523438
1794.27905006119,795.074768066406
1836.99997982455,792.400817871094
1879.72090958792,789.877990722656
1922.44183935128,788.524841308594
1965.16276911464,790.099670410156
2007.883698878,791.375122070312
2050.60462864136,793.568176269531
2093.32555840472,794.21044921875
2136.04648816809,793.59326171875
2178.76741793145,797.114929199219
2221.48834769481,797.362365722656
2264.20927745817,796.157165527344
2306.93020722153,797.159912109375
2349.6511369849,796.138732910156
2392.37206674826,799.434204101562
2435.09299651162,802.102111816406
2477.81392627498,804.083923339844
2520.53485603834,799.596069335938
2563.2557858017,796.011596679688
2605.97671556507,790.583129882812
2648.69764532843,787.608215332031
2691.41857509179,781.335021972656
2734.13950485515,778.201354980469
2776.86043461851,784.228271484375
2819.58136438187,788.979797363281
2862.30229414524,787.067565917969
2905.0232239086,782.558898925781
2947.74415367196,781.121520996094
2990.46508343532,773.396484375
3033.18601319868,768.812255859375
3075.90694296204,764.752075195312
3118.62787272541,760.668090820312
3161.34880248877,756.783447265625
3204.06973225213,753.653076171875
3246.79066201549,753.210266113281
3289.51159177885,756.072387695312
3332.23252154222,757.583129882812
3374.95345130558,758.620727539062
3417.67438106894,758.174865722656
3460.3953108323,755.804443359375
3503.11624059566,753.132019042969
3545.83717035902,748.854736328125
3588.55810012239,745.386657714844
3631.27902988575,742.492370605469
3673.99995964911,736.921569824219
3716.72088941247,733.365844726562
3759.44181917583,731.960998535156
3802.16274893919,737.718872070312
3844.88367870256,737.5771484375
3887.60460846592,737.516479492188
3930.32553822928,737.962280273438
3973.04646799264,740.879455566406
4015.767397756,741.635437011719
4058.48832751936,744.56103515625
4101.20925728273,745.100708007812
4143.93018704609,748.465515136719
4186.65111680945,751.080993652344
4229.37204657281,751.320495605469
4272.09297633617,755.251281738281
4314.81390609953,758.067260742188
4357.5348358629,760.4169921875
4400.25576562626,762.231201171875
4442.97669538962,762.490051269531
4485.69762515298,764.084594726562
4528.41855491634,765.795227050781
4571.13948467971,766.750183105469
4613.86041444307,766.688232421875
4656.58134420643,768.741638183594
4699.30227396979,767.636901855469
4742.02320373315,772.366027832031
4784.74413349651,771.751403808594
4827.46506325988,769.829772949219
4870.18599302324,770.68310546875
4912.9069227866,772.040710449219
4955.62785254996,771.654479980469
4998.34878231332,775.479370117188
5041.06971207668,773.34130859375
5083.79064184005,769.945129394531
5126.51157160341,770.376281738281
5169.23250136677,770.011779785156
5211.95343113013,766.990539550781
5254.67436089349,765.537475585938
5297.39529065685,765.897766113281
5340.11622042022,769.425598144531
5382.83715018358,766.610107421875
5425.55807994694,763.122497558594
5468.2790097103,760.832092285156
5510.99993947366,759.790161132812
5553.72086923702,758.321228027344
5596.44179900039,755.101196289062
5639.16272876375,750.251892089844
5681.88365852711,749.781677246094
5724.60458829047,746.7802734375
5767.32551805383,745.611877441406
5810.0464478172,742.827575683594
5852.76737758056,743.253479003906
5895.48830734392,737.747741699219
5938.20923710728,722.088684082031
5980.93016687064,724.133056640625
6023.651096634,724.313415527344
6066.37202639737,721.545104980469
6109.09295616073,722.963806152344
6151.81388592409,724.218139648438
6194.53481568745,721.307495117188
6237.25574545081,724.298156738281
6279.97667521417,725.850219726562
6322.69760497754,728.690795898438
6365.4185347409,730.991943359375
6408.13946450426,734.649475097656
6450.86039426762,735.729370117188
6493.58132403098,738.906677246094
6536.30225379435,742.036926269531
6579.02318355771,746.146362304688
6621.74411332107,750.421752929688
6664.46504308443,755.714904785156
6707.18597284779,756.984558105469
6749.90690261115,759.986877441406
6792.62783237452,762.2216796875
6835.34876213788,767.659545898438
6878.06969190124,771.64892578125
6920.7906216646,771.842224121094
6963.51155142796,773.43359375
7006.23248119132,774.07177734375
7048.95341095469,776.657775878906
7091.67434071805,774.865905761719
7134.39527048141,780.864929199219
7177.11620024477,779.313781738281
7219.83713000813,781.139831542969
7262.55805977149,782.280517578125
7305.27898953486,785.777526855469
7347.99991929822,792.788208007812
7390.72084906158,789.2666015625
7433.44177882494,789.205871582031
7476.1627085883,793.797180175781
7518.88363835166,792.377563476562
7561.60456811503,800.495910644531
7604.32549787839,800.867126464844
7647.04642764175,805.276611328125
7689.76735740511,809.604309082031
7732.48828716847,813.862243652344
7775.20921693183,815.925109863281
7817.9301466952,816.563415527344
7860.65107645856,819.564697265625
7903.37200622192,823.447387695312
7946.09293598528,824.333190917969
